"q_demos_state","year","month","order_totals","log_total","count","count_female","count_male","count_less5","count_5to10","count_over10","count_hh1","count_hh2","count_hh3","count_hh4","count_howmany1","count_howmany2","count_howmany3","count_howmany4","count_1824","count_2534","count_3544","count_4554","count_5564","count_65up","count_und25k","count_2549k","count_5074k","count_7599k","count_100149k","count_150kup","count_lessHS","count_HS","count_B","count_G"
"Mississippi",2021,12,2875.79,3.4587571692035244,64,40,24,36,21,7,5,24,5,30,47,17,0,0,0,11,21,23,5,4,5,18,16,10,15,0,0,28,22,14
"Mississippi",2022,1,2285.2799999999997,3.3589394188500976,43,32,11,19,18,6,5,12,8,18,27,16,0,0,0,8,20,12,2,1,5,16,2,10,10,0,0,23,8,12
"Mississippi",2022,2,2587.65,3.4129055342269536,50,34,16,21,19,10,1,16,4,29,30,20,0,0,0,13,11,19,6,1,1,16,6,10,17,0,0,23,19,8
"Mississippi",2022,3,3757.42,3.5748897427044772,55,37,18,28,24,3,3,17,9,26,38,17,0,0,0,9,19,23,4,0,3,18,7,13,14,0,0,26,14,15
"Mississippi",2022,4,2833.44,3.452314020596782,46,32,14,23,18,5,3,18,5,20,30,16,0,0,0,11,12,15,6,2,3,16,2,11,14,0,0,25,13,8
"Mississippi",2022,5,5260.55,3.7210311527997253,61,46,15,26,28,7,6,28,3,24,42,19,0,0,0,17,18,17,8,1,6,23,2,12,18,0,0,38,17,6
"Mississippi",2022,6,3077.03,3.488131730492159,54,42,12,17,27,10,5,13,5,31,32,22,0,0,0,16,14,21,2,1,5,12,4,9,24,0,0,24,16,14
"Mississippi",2022,7,3089.09,3.48983056156593,54,39,15,27,16,11,1,15,11,27,33,21,0,0,0,17,16,16,3,2,1,18,5,8,22,0,0,18,25,11
"Mississippi",2022,8,3760.57,3.575253677133241,56,47,9,20,26,10,0,18,6,32,36,20,0,0,0,16,13,22,5,0,0,15,5,7,29,0,0,19,19,18
"Mississippi",2022,9,2251.8,3.352529814796726,49,36,13,22,22,5,2,18,6,23,34,15,0,0,0,10,16,18,4,1,2,17,6,9,15,0,0,23,13,13
"Mississippi",2022,10,3161.9,3.499948130575651,51,38,13,19,23,9,0,20,3,28,32,19,0,0,0,13,12,19,6,1,0,16,4,10,21,0,0,23,17,11
"Mississippi",2022,11,3621.15,3.5588465151022985,42,33,9,23,9,10,0,19,5,18,28,14,0,0,0,15,13,8,2,4,0,11,5,4,22,0,0,10,22,10
"Mississippi",2022,12,675.2,2.829432433617599,19,15,4,10,9,0,1,16,0,2,19,0,0,0,0,6,10,2,0,1,1,9,2,1,6,0,0,10,9,0
"Missouri",2018,1,1700.96,3.230694100806259,43,29,14,9,19,15,0,9,9,25,16,21,6,0,3,4,29,0,4,3,1,3,9,22,4,0,0,10,18,15
"Missouri",2018,2,1150.75,3.060980983566012,37,23,14,15,15,7,0,9,8,20,19,17,1,0,1,6,20,1,4,5,0,4,7,19,5,0,0,13,17,7
"Missouri",2018,3,1063.92,3.0269089730109404,36,23,13,18,8,10,1,11,4,20,22,12,2,0,3,3,17,4,6,3,2,6,4,16,4,0,0,10,16,10
"Missouri",2018,4,1024.4,3.010469569796392,33,21,12,11,12,10,0,10,5,18,13,19,1,0,1,4,25,0,2,1,1,5,4,21,1,0,0,12,17,4
"Missouri",2018,5,2727.04,3.43569150818434,45,31,14,14,19,12,1,11,9,24,19,24,2,0,2,8,24,1,5,5,2,1,9,24,5,0,0,12,22,11
"Missouri",2018,6,1071.63,3.0300448630661507,31,23,8,8,14,9,0,8,3,20,11,19,1,0,1,3,23,0,2,2,0,3,4,20,2,1,0,8,17,6
"Missouri",2018,7,1342.83,3.1280210352040045,37,26,11,16,15,6,1,14,9,13,14,19,4,0,2,5,24,2,4,0,2,3,6,18,1,3,0,3,20,14
"Missouri",2018,8,3119.98,3.4941518100705333,59,47,12,22,21,16,2,24,14,19,26,33,0,0,1,19,21,1,15,2,1,0,19,24,2,1,0,20,18,21
"Missouri",2018,9,2410.71,3.3821449694090404,55,47,8,32,19,4,0,29,15,11,31,24,0,0,1,13,19,0,21,1,1,2,12,15,1,4,0,16,12,27
"Missouri",2018,10,4126.37,3.6155681673486755,58,44,14,21,22,15,0,19,17,22,23,31,4,0,2,15,25,2,13,1,1,4,17,26,1,0,0,24,17,17
"Missouri",2018,11,3888.25,3.589754180670379,60,47,13,26,27,7,3,19,17,21,25,32,3,0,3,15,29,1,10,2,9,2,12,19,2,5,0,25,20,15
"Missouri",2018,12,3549.86,3.550211225611039,74,52,21,35,17,22,6,25,7,36,39,35,0,0,3,9,43,0,13,6,7,4,6,35,7,5,0,18,33,23
"Missouri",2019,1,3287.25,3.5168327340456593,65,54,11,30,16,19,9,21,5,30,28,35,2,0,1,10,35,0,17,2,12,1,8,33,2,3,0,16,33,16
"Missouri",2019,2,4289.64,3.63242084636332,69,53,16,30,24,15,13,16,13,27,33,31,5,0,2,14,33,0,18,2,15,2,15,27,4,2,0,28,25,16
"Missouri",2019,3,2218.83,3.346124029185515,66,49,17,26,19,21,8,14,15,29,28,33,5,0,2,11,34,0,16,3,10,1,14,33,3,0,0,24,26,16
"Missouri",2019,4,1797.76,3.2547317131854654,51,33,18,29,12,10,11,14,6,20,27,22,2,0,0,7,25,0,14,5,10,0,6,23,7,5,0,17,20,14
"Missouri",2019,5,2762.92,3.4413683101566326,52,39,13,22,17,13,6,9,4,33,23,26,3,0,2,7,27,1,9,6,10,2,4,26,8,0,0,13,25,14
"Missouri",2019,6,1428.4,3.154849841520744,51,46,5,17,21,13,8,11,10,22,17,31,2,1,2,10,28,0,11,0,10,2,10,24,0,3,0,19,21,11
"Missouri",2019,7,2681.17,3.4283243513649277,52,43,9,18,20,14,6,13,6,27,21,28,3,0,5,7,29,0,10,1,10,1,8,26,2,3,0,21,18,13
"Missouri",2019,8,2446.31,3.388511490622872,62,43,19,34,15,13,13,9,15,25,32,26,4,0,6,6,34,2,12,2,17,1,6,29,3,4,0,22,27,13
"Missouri",2019,9,2902.09,3.462710876708639,70,49,21,28,25,17,7,17,14,32,29,35,5,1,5,12,42,1,8,2,8,3,13,30,5,7,0,20,28,22
"Missouri",2019,10,2157.52,3.3339548302734023,64,43,21,32,26,6,8,12,12,32,32,26,6,0,6,4,37,0,14,3,13,0,8,29,4,2,0,16,26,22
"Missouri",2019,11,2683.97,3.4287776572095954,67,43,24,25,29,13,8,8,22,29,29,32,6,0,2,5,46,1,11,2,9,1,10,36,2,2,0,22,30,15
"Missouri",2019,12,4909.3,3.6910195719987544,65,43,22,28,21,16,11,11,13,30,27,32,5,1,6,7,39,1,10,2,15,2,6,28,4,5,0,24,27,14
"Missouri",2020,1,2873.42,3.458399110277024,50,31,19,24,15,11,6,8,13,23,25,23,2,0,4,5,30,1,8,2,9,1,5,28,3,2,0,16,22,12
"Missouri",2020,2,2011.35,3.303487649832288,55,39,16,20,29,6,6,13,12,24,27,26,2,0,4,9,31,1,9,1,10,2,7,25,3,2,0,22,24,9
"Missouri",2020,3,4254.54,3.6288526111277446,70,44,26,45,18,7,8,24,13,25,35,31,4,0,7,15,28,2,17,1,14,2,6,28,4,7,0,29,21,20
"Missouri",2020,4,4748.98,3.6766003405847707,95,69,26,37,39,19,6,21,18,50,28,64,0,3,5,30,49,2,8,1,10,4,13,45,1,10,0,48,25,22
"Missouri",2020,5,2758.84,3.4407265141319465,61,42,19,25,25,11,4,15,10,32,27,30,1,3,9,13,31,1,5,2,10,6,4,29,5,4,0,25,23,13
"Missouri",2020,6,6707.84,3.8265826949677653,75,57,18,37,24,14,3,24,13,35,33,35,4,3,11,18,35,0,10,1,18,4,10,28,3,7,0,23,32,20
"Missouri",2020,7,3883.35,3.5892065345631905,78,52,25,37,28,13,6,22,18,32,40,33,3,2,4,21,31,4,11,7,13,5,15,23,12,4,0,20,35,23
"Missouri",2020,8,3967.58,3.598525692379192,82,62,20,29,37,16,5,30,16,31,39,35,6,2,8,18,40,0,16,0,12,8,14,32,4,3,0,26,32,24
"Missouri",2020,9,4040.27,3.606410388771982,74,53,21,36,25,13,8,17,14,35,38,32,2,2,15,10,37,1,9,2,15,8,4,29,6,5,0,23,33,18
"Missouri",2020,10,3577.25,3.553549292350953,84,50,34,36,35,13,7,21,15,41,47,34,0,3,12,15,41,1,9,6,13,4,2,34,12,4,0,30,35,19
"Missouri",2020,11,3327.71,3.5221454717991323,77,58,19,29,28,20,8,15,15,39,35,40,0,2,4,10,49,0,14,0,13,2,5,38,3,5,0,30,28,19
"Missouri",2020,12,4877.88,3.688231112095206,107,80,27,44,39,24,7,35,13,52,42,54,3,8,8,25,54,1,15,4,20,2,11,44,11,12,0,33,46,28
"Missouri",2021,1,3249.56,3.5118245602070286,75,53,22,38,23,14,7,19,10,39,31,38,3,3,7,21,32,1,14,0,14,6,7,36,3,2,0,35,25,15
"Missouri",2021,2,3890.21,3.589973045896284,87,55,32,38,35,14,8,25,9,45,39,44,2,2,11,24,38,2,10,2,15,6,7,40,11,4,0,33,40,14
"Missouri",2021,3,4425.67,3.64597902763866,109,79,29,48,42,19,12,42,8,47,48,54,3,4,10,36,45,3,14,1,21,10,16,42,9,8,0,45,48,16
"Missouri",2021,4,4359.06,3.6393928468771883,107,67,40,52,36,19,9,24,15,59,45,59,0,3,6,25,57,1,15,3,15,4,6,57,7,7,0,45,38,24
"Missouri",2021,5,4811.73,3.68230124983989,81,52,27,36,31,14,5,24,12,40,30,47,4,0,4,25,43,2,6,1,8,5,15,41,2,5,0,35,31,15
"Missouri",2021,6,4170.67,3.6202058280983387,88,58,30,37,37,14,4,34,14,36,43,43,2,0,6,28,49,0,4,1,6,9,17,32,6,9,0,40,30,18
"Missouri",2021,7,3368.77,3.5274713608948525,84,62,22,30,34,20,4,33,9,38,35,43,3,3,11,28,41,0,3,1,12,12,17,33,3,3,0,32,33,19
"Missouri",2021,8,5256.19,3.7206710556499276,81,54,26,41,24,16,4,37,10,30,48,30,2,1,8,26,39,0,7,1,15,6,11,31,5,4,0,29,34,18
"Missouri",2021,9,3387.7799999999997,3.5299151998026312,84,58,23,38,26,20,8,28,6,42,32,49,1,2,7,33,40,0,2,2,14,4,14,39,6,6,0,29,39,16
"Missouri",2021,10,4476.77,3.650964782501219,86,56,27,32,34,20,5,28,14,39,36,42,3,5,10,31,42,0,3,0,14,8,16,31,4,6,0,40,29,17
"Missouri",2021,11,3321.16,3.521289798646646,75,44,31,35,27,13,2,19,17,37,35,33,5,2,7,22,39,0,3,4,8,6,16,32,5,4,0,32,26,17
"Missouri",2021,12,7244.08,3.859983237799766,114,74,37,43,50,21,10,42,23,39,54,47,9,4,12,35,58,3,6,0,15,15,27,36,5,6,0,44,48,22
"Missouri",2022,1,4839.79,3.6848265178799893,95,69,25,38,33,24,5,42,14,34,43,47,2,3,8,37,39,1,8,2,13,2,27,34,5,8,0,32,40,23
"Missouri",2022,2,3969.44,3.5987292417594703,80,54,23,39,25,16,10,24,14,32,41,32,3,4,10,27,35,0,7,1,17,7,14,26,6,4,0,30,33,17
"Missouri",2022,3,4044.79,3.6068959785542996,80,50,27,32,29,19,11,28,9,32,42,35,2,1,10,35,31,0,2,2,16,4,24,22,9,2,0,30,36,14
"Missouri",2022,4,3443.46,3.536995042488996,68,48,19,30,20,18,7,18,5,38,32,31,2,3,12,24,24,0,5,3,16,3,13,28,4,0,0,32,25,11
"Missouri",2022,5,3196.23,3.504638023500778,79,52,23,29,33,17,6,19,14,40,30,45,2,2,13,20,42,0,3,1,17,2,14,31,2,3,0,31,35,13
"Missouri",2022,6,2865.65,3.45722314616222,70,46,24,24,30,16,1,33,10,26,32,35,3,0,3,33,25,0,9,0,4,0,21,27,6,1,0,26,28,16
"Missouri",2022,7,6059.71,3.7824518405997196,107,72,35,53,35,19,10,31,14,52,59,43,0,5,13,39,39,3,12,1,20,10,16,39,5,2,0,55,36,16
"Missouri",2022,8,4096.31,3.6123928156911527,103,74,28,41,35,27,9,34,11,49,50,45,5,3,18,38,42,0,4,1,19,10,28,37,2,3,0,52,37,14
"Missouri",2022,9,3647.16,3.5619548161223613,78,48,30,41,24,13,4,24,11,39,40,36,2,0,15,22,31,1,6,3,12,9,14,32,5,3,0,37,27,14
"Missouri",2022,10,6358.45,3.8033512605402393,101,66,34,42,37,22,7,23,19,52,50,45,2,4,19,29,44,4,5,0,24,5,17,42,1,1,0,48,44,9
"Missouri",2022,11,3707.76,3.5691116148875177,93,54,38,41,35,17,5,30,18,40,39,46,6,2,11,36,39,4,2,1,14,2,20,43,4,5,0,39,38,16
"Missouri",2022,12,5217.889999999999,3.717494919360492,89,69,20,30,32,27,6,29,6,48,43,40,0,6,15,30,34,2,7,1,18,6,12,47,5,0,0,38,43,8
"Montana",2018,1,171.34,2.233858762564828,4,2,2,1,3,0,2,0,0,2,2,2,0,0,0,1,2,1,0,0,0,1,1,2,0,0,0,1,3,0
"Montana",2018,2,316.12,2.499851973267187,8,6,2,0,8,0,6,1,0,1,7,1,0,0,0,6,2,0,0,0,0,6,0,2,0,0,0,7,1,0
"Montana",2018,3,413.59,2.616570029608803,5,2,3,0,5,0,2,0,0,3,2,3,0,0,0,2,3,0,0,0,0,2,0,3,0,0,0,2,3,0
"Montana",2018,4,321.45,2.50711343009751,7,4,3,1,6,0,4,0,0,3,4,3,0,0,0,3,3,1,0,0,0,3,1,3,0,0,0,3,4,0
"Montana",2018,5,1079.43,3.0331944840028693,14,11,3,5,9,0,11,0,0,3,11,3,0,0,0,6,3,5,0,0,0,6,5,3,0,0,0,6,8,0
"Montana",2018,6,843.64,2.9261571630155765,8,7,1,2,6,0,7,0,0,1,7,1,0,0,0,5,1,2,0,0,0,5,2,1,0,0,0,5,3,0
"Montana",2018,7,260.23,2.4153573617237574,7,6,1,0,7,0,6,0,0,1,6,1,0,0,0,6,1,0,0,0,0,6,0,1,0,0,0,6,1,0
"Montana",2018,8,1678.72,3.224978264574241,8,5,3,0,8,0,5,0,0,3,5,3,0,0,0,5,3,0,0,0,0,5,0,3,0,0,0,5,3,0
"Montana",2018,9,532.91,2.7266538698075684,10,7,3,3,7,0,7,0,0,3,7,3,0,0,0,4,3,3,0,0,0,4,3,3,0,0,0,4,6,0
"Montana",2018,10,149.79999999999998,2.1755118133634475,5,1,4,1,4,0,1,0,0,4,1,4,0,0,0,0,4,1,0,0,0,0,1,4,0,0,0,0,5,0
"Montana",2018,11,446.78,2.650093723789932,10,5,5,0,10,0,5,0,0,5,5,5,0,0,0,5,5,0,0,0,0,5,0,5,0,0,0,5,5,0
"Montana",2018,12,683.45,2.8347067478454924,12,4,8,1,11,0,4,1,0,7,5,7,0,0,0,3,8,1,0,0,0,3,1,8,0,0,0,4,8,0
"Montana",2019,1,863.8,2.9364131997114797,10,6,4,2,8,0,6,1,0,3,6,4,0,0,0,5,3,2,0,0,0,5,2,3,0,0,0,6,4,0
"Montana",2019,2,185.63,2.268648164671602,5,4,1,1,4,0,4,0,0,1,4,1,0,0,0,3,1,1,0,0,0,3,1,1,0,0,0,3,2,0
"Montana",2019,3,336.81,2.5273849773654584,10,6,4,1,9,0,6,0,0,4,6,4,0,0,0,5,4,1,0,0,0,5,1,4,0,0,0,5,5,0
"Montana",2019,4,289.16,2.4611382160749318,4,2,2,1,3,0,2,0,0,2,2,2,0,0,0,1,2,1,0,0,0,1,1,2,0,0,0,1,3,0
"Montana",2019,5,186.73,2.271214097208833,5,4,1,2,3,0,4,0,0,1,4,1,0,0,0,2,1,2,0,0,0,2,2,1,0,0,0,2,3,0
"Montana",2019,6,137.85,2.1394067704417923,3,2,1,0,3,0,2,0,0,1,2,1,0,0,0,2,1,0,0,0,0,2,0,1,0,0,0,2,1,0
"Montana",2019,7,349.46,2.5433974725754194,9,4,5,2,7,0,4,1,0,4,4,5,0,0,0,3,4,2,0,0,0,3,2,4,0,0,0,4,5,0
"Montana",2019,8,293.19,2.4671491534899572,9,6,3,0,9,0,6,1,0,2,7,2,0,0,0,6,3,0,0,0,0,6,0,3,0,0,0,7,2,0
"Montana",2019,9,889.38,2.9490873589927227,16,10,6,4,12,0,10,1,0,5,10,6,0,0,0,7,5,4,0,0,0,7,4,5,0,0,0,8,8,0
"Montana",2019,10,608.5,2.784260582566084,16,12,4,8,8,0,12,0,0,4,12,4,0,0,0,4,4,8,0,0,0,4,8,4,0,0,0,4,12,0
"Montana",2019,11,308.25,2.4889030852677694,8,7,1,4,4,0,7,0,0,1,7,1,0,0,0,3,1,4,0,0,0,3,4,1,0,0,0,3,5,0
"Montana",2019,12,995.91,2.9982200931732628,15,12,3,9,6,0,12,2,0,1,14,1,0,0,0,3,3,9,0,0,0,3,9,3,0,0,0,5,10,0
"Montana",2020,1,549.34,2.739841223173554,12,11,1,6,6,0,11,0,0,1,11,1,0,0,0,5,1,6,0,0,0,5,6,1,0,0,0,5,7,0
"Montana",2020,2,203.72,2.3090336675041407,5,3,2,2,3,0,3,0,0,2,3,2,0,0,0,1,2,2,0,0,0,1,2,2,0,0,0,1,4,0
"Montana",2020,3,455.16,2.658164088750415,12,9,3,6,6,0,9,0,0,3,9,3,0,0,0,3,3,6,0,0,0,3,6,3,0,0,0,3,9,0
"Montana",2020,4,597.43,2.776287026951286,13,10,3,5,8,0,10,1,0,2,11,2,0,0,0,5,3,5,0,0,0,5,5,3,0,0,0,6,7,0
"Montana",2020,5,1664.26,3.221221175166608,14,13,1,8,6,0,13,0,0,1,13,1,0,0,0,5,1,8,0,0,0,5,8,1,0,0,0,5,9,0
"Montana",2020,6,253.86,2.4045942757149383,9,5,4,2,7,0,5,0,0,4,5,4,0,0,0,3,4,2,0,0,0,3,2,4,0,0,0,3,6,0
"Montana",2020,7,843.11,2.9258842404331142,20,12,8,10,10,0,12,4,0,4,14,6,0,0,0,4,6,10,0,0,0,4,10,6,0,0,0,8,12,0
"Montana",2020,8,1117.1299999999999,3.04810371474274,21,14,7,10,11,0,14,0,0,7,14,7,0,0,0,4,7,10,0,0,0,4,10,7,0,0,0,4,17,0
"Montana",2020,9,510.12,2.7076723510147476,17,9,8,5,12,0,9,1,0,7,9,8,0,0,0,5,7,5,0,0,0,5,5,7,0,0,0,6,11,0
"Montana",2020,10,985.72,2.9937535683648715,25,19,6,15,10,0,19,5,0,1,20,5,0,0,0,8,2,15,0,0,0,8,15,2,0,0,0,13,12,0
"Montana",2020,11,564.56,2.7517101044260777,14,10,4,6,8,0,10,1,0,3,10,4,0,0,0,5,3,6,0,0,0,5,6,3,0,0,0,6,8,0
"Montana",2020,12,956.34,2.980612321013043,22,11,11,12,10,0,11,5,0,6,11,11,0,0,0,4,6,12,0,0,0,4,12,6,0,0,0,9,13,0
"Montana",2021,1,656.31,2.81710902152301,20,13,7,12,8,0,13,3,0,4,13,7,0,0,0,4,4,12,0,0,0,4,12,4,0,0,0,7,13,0
"Montana",2021,2,589.24,2.7702922208413834,18,12,6,13,5,0,12,3,0,3,12,6,0,0,0,2,3,13,0,0,0,2,13,3,0,0,0,5,13,0
"Montana",2021,3,1066,3.0277572046905536,23,16,7,17,6,0,16,5,0,2,16,7,0,0,0,4,2,17,0,0,0,4,17,2,0,0,0,9,14,0
"Montana",2021,4,1001.61,3.0006986518519168,19,15,4,10,9,0,15,1,0,3,15,4,0,0,0,6,3,10,0,0,0,6,10,3,0,0,0,7,12,0
"Montana",2021,5,832.18,2.9202172740692665,21,17,4,12,9,0,17,0,0,4,17,4,0,0,0,5,4,12,0,0,0,5,12,4,0,0,0,5,16,0
"Montana",2021,6,1184,3.073351702386901,20,15,5,7,13,0,15,0,0,5,15,5,0,0,0,8,5,7,0,0,0,8,7,5,0,0,0,8,12,0
"Montana",2021,7,776.65,2.890225346582284,14,11,3,8,6,0,11,0,0,3,11,3,0,0,0,3,3,8,0,0,0,3,8,3,0,0,0,3,11,0
"Montana",2021,8,357.9,2.553761698390004,12,7,5,8,4,0,7,3,0,2,8,4,0,0,0,1,3,8,0,0,0,1,8,3,0,0,0,4,8,0
"Montana",2021,9,791.63,2.898522244083601,23,15,8,12,11,0,15,5,0,3,17,6,0,0,0,6,5,12,0,0,0,6,12,5,0,0,0,11,12,0
"Montana",2021,10,1345.28,3.1288126856761105,21,14,7,9,12,0,14,2,0,5,14,7,0,0,0,7,5,9,0,0,0,7,9,5,0,0,0,9,12,0
"Montana",2021,11,1318.17,3.11997142338463,27,14,13,13,14,0,14,8,0,5,16,11,0,0,0,7,7,13,0,0,0,7,13,7,0,0,0,15,12,0
"Montana",2021,12,1475.79,3.169024563225674,27,11,16,13,14,0,11,11,0,5,15,12,0,0,0,5,9,13,0,0,0,5,13,9,0,0,0,16,11,0
"Montana",2022,1,2058.88,3.313631034885857,23,11,12,9,14,0,11,7,0,5,14,9,0,0,0,6,8,9,0,0,0,6,9,8,0,0,0,13,10,0
"Montana",2022,2,733.47,2.865382355260552,19,6,13,7,12,0,6,8,0,5,9,10,0,0,0,4,8,7,0,0,0,4,7,8,0,0,0,12,7,0
"Montana",2022,3,621.42,2.793385226630352,19,11,8,7,12,0,11,3,0,5,11,8,0,0,0,7,5,7,0,0,0,7,7,5,0,0,0,10,9,0
"Montana",2022,4,1206.9,3.081671287290924,22,13,9,10,12,0,13,3,0,6,14,8,0,0,0,5,7,10,0,0,0,5,10,7,0,0,0,8,14,0
"Montana",2022,5,791.84,2.898637436467081,21,14,7,8,13,0,14,4,0,3,16,5,0,0,0,8,5,8,0,0,0,8,8,5,0,0,0,12,9,0
"Montana",2022,6,1203.62,3.0804893955996753,21,15,6,5,16,0,15,2,0,4,15,6,0,0,0,12,4,5,0,0,0,12,5,4,0,0,0,14,7,0
"Montana",2022,7,2041.49,3.3099472569235,34,25,9,18,16,0,25,7,0,2,26,8,0,0,0,13,3,18,0,0,0,13,18,3,0,0,0,20,14,0
"Montana",2022,8,1425.66,3.1540159646954495,21,15,6,8,13,0,15,2,0,4,15,6,0,0,0,9,4,8,0,0,0,9,8,4,0,0,0,11,10,0
"Montana",2022,9,1005.13,3.002222235519126,22,15,7,7,15,0,15,5,0,2,15,7,0,0,0,13,2,7,0,0,0,13,7,2,0,0,0,18,4,0
"Montana",2022,10,1467.25,3.1665041181856113,22,13,9,15,7,0,13,8,0,1,15,7,0,0,0,4,3,15,0,0,0,4,15,3,0,0,0,12,10,0
"Montana",2022,11,903.83,2.9560867523727308,18,10,8,9,9,0,10,4,0,4,10,8,0,0,0,5,4,9,0,0,0,5,9,4,0,0,0,9,9,0
"Montana",2022,12,331.18,2.5200641018087855,8,8,0,4,4,0,8,0,0,0,8,0,0,0,0,4,0,4,0,0,0,4,4,0,0,0,0,4,4,0
"Nebraska",2018,1,1410.14,3.1492622319526604,34,20,14,9,24,1,10,6,6,12,15,7,11,1,1,10,10,13,0,0,1,9,16,7,1,0,0,5,15,14
"Nebraska",2018,2,1260.47,3.1005325136463378,33,15,18,7,26,0,12,8,4,9,11,7,15,0,1,10,11,11,0,0,3,11,11,8,0,0,0,3,15,15
"Nebraska",2018,3,1199,3.0788191830988487,28,12,16,5,20,3,5,13,2,8,14,2,9,3,3,13,6,6,0,0,7,7,7,2,5,0,0,11,8,9
"Nebraska",2018,4,849.21,2.929015099624023,22,10,12,5,15,2,7,3,4,8,10,4,6,2,2,3,8,9,0,0,2,7,6,4,3,0,0,6,9,7
"Nebraska",2018,5,1520.54,3.181997849373791,32,16,16,9,23,0,10,14,2,6,15,2,15,0,0,15,10,7,0,0,2,11,14,2,3,0,0,5,9,18
"Nebraska",2018,6,1825.28,3.2613294951637153,37,21,16,5,31,1,12,14,3,8,12,4,20,1,2,18,10,7,0,0,3,12,17,4,1,0,0,5,9,23
"Nebraska",2018,7,2768.3900000000003,3.442227271809629,35,18,17,4,29,2,15,7,6,7,13,2,18,2,2,12,13,8,0,0,0,17,14,2,2,0,0,3,11,21
"Nebraska",2018,8,1968.45,3.2941243878842483,36,20,16,11,24,1,14,9,5,8,19,5,11,1,3,14,9,10,0,0,6,12,12,5,1,0,0,6,15,15
"Nebraska",2018,9,1303.82,3.1152176386331596,32,19,13,8,20,4,12,8,2,10,12,4,12,4,5,12,9,6,0,0,4,9,11,4,4,0,0,9,7,16
"Nebraska",2018,10,854.68,2.931803541339197,17,9,8,3,12,2,5,4,1,7,5,3,7,2,2,6,5,4,0,0,1,6,5,3,2,0,0,4,5,8
"Nebraska",2018,11,1850.6399999999999,3.26732194483649,33,20,13,8,19,6,11,3,4,15,9,6,12,6,6,7,10,10,0,0,0,12,8,7,6,0,0,7,13,13
"Nebraska",2018,12,4264.94,3.6299129258078313,45,23,22,12,26,7,15,4,4,22,18,10,10,7,8,10,12,15,0,0,1,16,9,11,8,0,0,10,20,15
"Nebraska",2019,1,2015.2,3.3043181544900566,41,20,21,8,31,2,16,8,5,12,19,6,14,2,3,16,11,11,0,0,2,16,14,7,2,0,0,5,16,20
"Nebraska",2019,2,1281.81,3.10782365539587,26,13,13,6,19,1,11,4,3,8,7,5,13,1,1,6,11,8,0,0,1,12,7,5,1,0,0,3,9,14
"Nebraska",2019,3,1899.25,3.2785821350763227,46,23,23,14,28,4,23,4,4,15,21,5,16,4,6,9,21,10,0,0,2,21,13,5,5,0,0,10,13,23
"Nebraska",2019,4,1356.17,3.1323141330666786,32,20,12,4,20,8,11,3,5,13,7,3,14,8,8,3,13,8,0,0,0,11,10,3,8,0,0,10,8,14
"Nebraska",2019,5,1443.32,3.1593626296569095,37,24,13,6,25,6,11,12,2,12,7,4,20,6,6,13,12,6,0,0,2,10,15,4,6,0,0,10,6,21
"Nebraska",2019,6,1049.24,3.0208748387693847,32,16,16,7,21,4,14,4,3,11,11,3,14,4,4,7,14,7,0,0,0,14,10,3,5,0,0,7,8,17
"Nebraska",2019,7,2016.25,3.304544380397018,41,16,25,6,32,3,22,5,3,11,10,6,22,3,4,10,18,9,0,0,1,21,9,7,3,0,0,4,12,25
"Nebraska",2019,8,1624.45,3.210706348455223,32,15,17,4,23,5,14,4,4,10,14,3,10,5,5,10,10,7,0,0,2,13,9,3,5,0,0,9,7,16
"Nebraska",2019,9,2343.46,3.3698575450431147,33,10,23,3,29,1,17,4,4,8,9,6,17,1,1,6,16,10,0,0,2,17,7,6,1,0,0,4,10,19
"Nebraska",2019,10,1878,3.273695587930092,37,16,21,3,29,5,15,8,2,12,7,4,21,5,5,9,17,6,0,0,2,16,10,4,5,0,0,9,7,21
"Nebraska",2019,11,3097.11,3.490956630459994,49,17,32,10,36,3,27,7,6,9,21,1,24,3,4,8,28,9,0,0,5,25,12,2,5,0,0,12,11,26
"Nebraska",2019,12,2253.47,3.352851780769019,52,23,29,7,40,5,21,5,8,18,12,11,24,5,5,6,21,20,0,0,0,22,13,11,6,0,0,6,21,25
"Nebraska",2020,1,1781.27,3.2507297536141295,34,21,13,11,20,3,12,4,5,13,16,5,10,3,4,6,13,11,0,0,1,11,13,5,4,0,0,8,12,14
"Nebraska",2020,2,1196.3,3.0778401027349935,31,15,16,4,24,3,14,3,5,9,9,3,16,3,3,5,15,8,0,0,0,15,10,3,3,0,0,5,9,17
"Nebraska",2020,3,1645.44,3.2162820506267478,36,26,10,10,20,6,9,5,7,15,15,4,11,6,6,6,13,11,0,0,1,9,16,4,6,0,0,12,12,12
"Nebraska",2020,4,1977.85,3.296193351648174,45,18,27,6,32,7,19,7,3,16,11,8,19,7,7,9,18,11,0,0,5,19,6,8,7,0,0,13,11,21
"Nebraska",2020,5,2650.32,3.423298313877935,50,21,29,12,33,5,22,7,2,19,12,11,22,5,5,9,23,13,0,0,3,22,9,11,5,0,0,11,15,24
"Nebraska",2020,6,2569.12,3.409784390027612,58,36,22,16,32,10,17,11,6,24,19,10,19,10,10,13,17,18,0,0,3,14,19,10,12,0,0,17,18,23
